name,hex,link
Persian Rose,#fe28a2,https://en.wikipedia.org/wiki/Rose_(color)#Persian_rose
Persimmon,#ec5800,https://en.wikipedia.org/wiki/Shades_of_orange#Persimmon
Pewter Blue,#8ba8b7,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Silver_Swirls
Phlox,#df00ff,https://en.wikipedia.org/wiki/Shades_of_purple#Psychedelic_purple_(phlox)
Phthalo Blue,#000f89,https://en.wikipedia.org/wiki/Phthalocyanine_Blue_BN
Phthalo Green,#123524,https://en.wikipedia.org/wiki/Phthalocyanine_Green_G
Picotee Blue,#2e2787,https://en.wikipedia.org/wiki/Shades_of_blue#Picotee_blue
Pictorial Carmine,#c30b4e,https://en.wikipedia.org/wiki/Carmine_(color)#Pictorial_carmine
Piggy Pink,#fddde6,https://en.wikipedia.org/wiki/Shades_of_pink#Piggy_pink
Pine Green,#01796f,https://en.wikipedia.org/wiki/Shades_of_green#Mint_green
Pine Tree,#2a2f23,https://en.wikipedia.org/wiki/Shades_of_green#Pine_tree
Pink,#ffc0cb,https://en.wikipedia.org/wiki/Pink
Pink Sherbet,#f78fa7,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors
Pink Lace,#ffddf4,https://en.wikipedia.org/wiki/Shades_of_pink#Pink_lace
Pink Lavender,#d8b2d1,https://en.wikipedia.org/wiki/Shades_of_pink#Pink_lavender
Pistachio,#93c572,https://en.wikipedia.org/wiki/Chartreuse_(color)#Pistachio
Platinum,#e5e4e2,https://en.wikipedia.org/wiki/Platinum_(color)
Plum,#8e4585,https://en.wikipedia.org/wiki/Plum_(color)
Plump Purple,#5946b2,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Heads_'n_Tails
Polished Pine,#5da493,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Silver_Swirls
Pomp and Power,#86608e,https://en.wikipedia.org/wiki/Shades_of_purple#Pomp_and_Power
Popstar,#be4f62,https://en.wikipedia.org/wiki/Red-violet#Popstar
Portland Orange,#ff5a36,https://en.wikipedia.org/wiki/Portland_Orange
Powder Blue,#b0e0e6,https://en.wikipedia.org/wiki/Powder_blue
Princeton Orange,#f58025,https://en.wikipedia.org/wiki/Shades_of_orange#Princeton_orange
Process Yellow,#ffef00,https://en.wikipedia.org/wiki/Shades_of_yellow#Yellow_(CMYK)_(process_yellow)_(canary_yellow)
Prune,#701c1c,https://en.wikipedia.org/wiki/Plum_(color)#Persian_plum_(prune)
Prussian Blue,#003153,https://en.wikipedia.org/wiki/Prussian_blue
Psychedelic Purple,#df00ff,https://en.wikipedia.org/wiki/Psychedelic_purple
Puce,#cc8899,https://en.wikipedia.org/wiki/Puce
Pullman Brown,#644117,https://en.wikipedia.org/wiki/Brown#Business
Pumpkin,#ff7518,https://en.wikipedia.org/wiki/Shades_of_orange#Pumpkin
Purple,#6a0dad,https://en.wikipedia.org/wiki/Shades_of_purple#Purple
Purple Plum,#9c51b6,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Heads_'n_Tails
Purple Mountain Majesty,#9678b6,https://en.wikipedia.org/wiki/Lavender_(color)#Lavender_purple_(purple_mountain_majesty)
Purple Navy,#4e5180,https://en.wikipedia.org/wiki/Navy_blue#Purple_navy
Purple Pizzazz,#fe4eda,https://en.wikipedia.org/wiki/Shades_of_magenta#Purple_pizzazz
Purpureus,#9a4eae,https://en.wikipedia.org/wiki/Shades_of_purple#Purpureus
Queen Blue,#436b95,https://en.wikipedia.org/wiki/Royal_blue#Queen_blue
Queen Pink,#e8ccd7,https://en.wikipedia.org/wiki/Shades_of_pink#Queen_pink
Quick Silver,#a6a6a6,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Silver_Swirls
Quinacridone Magenta,#8e3a59,https://en.wikipedia.org/wiki/Shades_of_magenta#Quinacridone_magenta
Radical Red,#ff355e,https://en.wikipedia.org/wiki/Amaranth_(color)#Radical_red_(bright_amaranth_pink)
Raisin Black,#242124,https://en.wikipedia.org/wiki/Raisin_black
Rajah,#fbab60,https://en.wikipedia.org/wiki/Saffron_(color)#Rajah
Raspberry,#e30b5d,https://en.wikipedia.org/wiki/Raspberry_(color)
Raspberry Glace,#915f6d,https://en.wikipedia.org/wiki/Raspberry_(color)#Raspberry_glace
Raspberry Rose,#b3446c,https://en.wikipedia.org/wiki/Raspberry_(color)#Raspberry_rose
Raw Sienna,#d68a59,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Standard_colors
Raw Umber,#826644,https://en.wikipedia.org/wiki/Umber#Raw_umber
Razzle Dazzle Rose,#ff33cc,https://en.wikipedia.org/wiki/Rose_(color)#Razzle_dazzle_rose
Razzmatazz,#e3256b,https://en.wikipedia.org/wiki/Rose_(color)#Razzmatazz
Razzmic Berry,#8d4e85,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Metallic_FX
Rebecca Purple,#663399,https://en.wikipedia.org/wiki/Eric_A._Meyer
Red,#ff0000,https://en.wikipedia.org/wiki/Red
Red Salsa,#fd3a4a,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Heads_'n_Tails
Red-Orange,#ff5349,https://en.wikipedia.org/wiki/Red-orange
Red-Purple,#e40078,https://en.wikipedia.org/wiki/Red-violet#Red-purple
Red-Violet,#c71585,https://en.wikipedia.org/wiki/Red-violet
Redwood,#a45a52,https://en.wikipedia.org/wiki/Shades_of_red#Redwood
Resolution Blue,#002387,https://en.wikipedia.org/wiki/Shades_of_blue#Resolution_blue
Rhythm,#777696,https://en.wikipedia.org/wiki/Blue-gray#Rhythm
Rich Black,#004040,https://en.wikipedia.org/wiki/Rich_black
Rifle Green,#444c38,https://en.wikipedia.org/wiki/Shades_of_green#Mint_green
Robin Egg Blue,#00cccc,https://en.wikipedia.org/wiki/Robin_egg_blue
Rocket Metallic,#8a7f80,https://en.wikipedia.org/wiki/Shades_of_gray#Rocket_metallic
Rojo Spanish Red,#a91101,https://en.wikipedia.org/wiki/Shades_of_red#Spanish_red
Roman Silver,#838996,https://en.wikipedia.org/wiki/Silver_(color)#Roman_silver
Rose,#ff007f,https://en.wikipedia.org/wiki/Rose_(color)
Rose Dust,#9e5e6f,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Silver_Swirls
Rose Pompadour,#ed7a9b,https://en.wikipedia.org/wiki/Shades_of_pink#Rose_Pompadour
Rose Bonbon,#f9429e,https://en.wikipedia.org/wiki/Rose_(color)#Rose_bonbon
Rose Ebony,#674846,https://en.wikipedia.org/wiki/Rose_(color)#Rose_ebony
Rose Madder,#e32636,https://en.wikipedia.org/wiki/Alizarin
Rose Pink,#ff66cc,https://en.wikipedia.org/wiki/Rose_(color)#Rose_pink
Rose Quartz,#aa98a9,https://en.wikipedia.org/wiki/Rose_(color)#Rose_quartz
Rose Red,#c21e56,https://en.wikipedia.org/wiki/Rose_(color)#Rose_red
Rose Taupe,#905d5d,https://en.wikipedia.org/wiki/Taupe#Rose_taupe
Rose Vale,#ab4e52,https://en.wikipedia.org/wiki/Rose_(color)#Rose_vale
Rosewood,#65000b,https://en.wikipedia.org/wiki/Rose_(color)#Rosewood
Rosso Corsa,#d40000,https://en.wikipedia.org/wiki/Rosso_corsa
Rosy Brown,#bc8f8f,https://en.wikipedia.org/wiki/Rose_(color)#Rosy_brown
Royal Blue,#002366,https://en.wikipedia.org/wiki/Royal_blue
Royal Purple,#7851a9,https://en.wikipedia.org/wiki/Shades_of_purple#Royal_purple:_17th_century
Royal Yellow,#fada5e,https://en.wikipedia.org/wiki/Shades_of_yellow#Royal_yellow
Ruber,#ce4676,https://en.wikipedia.org/wiki/Ruby_(color)#Ruber
Rubine Red,#d10056,https://en.wikipedia.org/wiki/Ruby_(color)#Rubine_red
Ruby,#e0115f,https://en.wikipedia.org/wiki/Ruby_(color)
Ruby Red,#9b111e,https://en.wikipedia.org/wiki/Ruby_(color)#Ruby_red
Rufous,#a81c07,https://en.wikipedia.org/wiki/Rufous
Russet,#80461b,https://en.wikipedia.org/wiki/Russet_(color)
Russian Green,#679267,https://en.wikipedia.org/wiki/Shades_of_green#Russian_green
Russian Violet,#32174d,https://en.wikipedia.org/wiki/Shades_of_violet#Russian_violet
Rust,#b7410e,https://en.wikipedia.org/wiki/Rust_(color)
Rusty Red,#da2c43,https://en.wikipedia.org/wiki/Shades_of_red#Rusty_red
Sacramento State Green,#043927,https://en.wikipedia.org/wiki/Shades_of_green#Sacramento_State_green
Saddle Brown,#8b4513,https://en.wikipedia.org/wiki/X11_color_names#Color_name_charts
Safety Orange,#ff7800,https://en.wikipedia.org/wiki/Safety_orange
Safety Yellow,#eed202,https://en.wikipedia.org/wiki/Shades_of_yellow#Safety_yellow
Saffron,#f4c430,https://en.wikipedia.org/wiki/Saffron_(color)
Sage,#bcb88a,https://en.wikipedia.org/wiki/Sage_(color)
Salmon,#fa8072,https://en.wikipedia.org/wiki/Salmon_(color)
Salmon Pink,#ff91a4,https://en.wikipedia.org/wiki/Salmon_(color)#Salmon_pink
Sand,#c2b280,https://en.wikipedia.org/wiki/Sand_(color)
Sand Dune,#967117,https://en.wikipedia.org/wiki/Desert_sand_(color)#Sand_dune_(Drab)
Sandy Brown,#f4a460,https://en.wikipedia.org/wiki/Shades_of_brown#Sandy_brown
Sap Green,#507d2a,https://en.wikipedia.org/wiki/Shades_of_green#Sap_green
Sapphire,#0f52ba,https://en.wikipedia.org/wiki/Sapphire_(color)#Sapphire
Sapphire Blue,#0067a5,https://en.wikipedia.org/wiki/Sapphire_(color)#Sapphire_blue
Satin Sheen Gold,#cba135,https://en.wikipedia.org/wiki/Gold_(color)#Satin_sheen_gold
Scarlet,#ff2400,https://en.wikipedia.org/wiki/Scarlet_(color)
Schauss Pink,#ff91af,https://en.wikipedia.org/wiki/Baker-Miller_Pink
School Bus Yellow,#ffd800,https://en.wikipedia.org/wiki/School_bus_yellow
Screamin' Green,#66ff66,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Fluorescent_crayons
Sea Green,#2e8b57,https://en.wikipedia.org/wiki/Shades_of_green#Sea_green
Seal Brown,#59260b,https://en.wikipedia.org/wiki/Seal_brown
Seance,#612086,https://en.wikipedia.org/wiki/Seance
Seashell,#fff5ee,https://en.wikipedia.org/wiki/Seashell_(color)
Secret,#764374,https://en.wikipedia.org/wiki/Shades_of_purple#Secret
Selective Yellow,#ffba00,https://en.wikipedia.org/wiki/Selective_yellow
Sepia,#704214,https://en.wikipedia.org/wiki/Sepia_(color)
Shadow,#8a795d,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Standard_colors
Shadow Blue,#778ba5,https://en.wikipedia.org/wiki/Blue-gray#Shadow_blue
Shamrock Green,#009e60,https://en.wikipedia.org/wiki/Shades_of_green#Shamrock_green
Sheen Green,#8fd400,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Metallic_FX
Shimmering Blush,#d98695,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Metallic_FX
Shiny Shamrock,#5fa778,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Silver_Swirls
Shocking Pink,#fc0fc0,https://en.wikipedia.org/wiki/Shades_of_pink#Shocking_pink
Sienna,#882d17,https://en.wikipedia.org/wiki/Sienna
Silver,#c0c0c0,https://en.wikipedia.org/wiki/Silver_(color)
Silver Chalice,#acacac,https://en.wikipedia.org/wiki/Silver_(color)#Silver_chalice
Silver Pink,#c4aead,https://en.wikipedia.org/wiki/Shades_of_pink#Silver_pink
Silver Sand,#bfc1c2,https://en.wikipedia.org/wiki/Silver_(color)#Silver_sand
Sinopia,#cb410b,https://en.wikipedia.org/wiki/Sinopia
Sizzling Red,#ff3855,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Heads_'n_Tails
Sizzling Sunrise,#ffdb00,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Extreme_Twistables_colors
Skobeloff,#007474,https://en.wikipedia.org/wiki/Spring_green#Skobeloff
Sky Blue,#87ceeb,https://en.wikipedia.org/wiki/Sky_blue
Sky Magenta,#cf71af,https://en.wikipedia.org/wiki/Shades_of_magenta#Sky_magenta
Slate Blue,#6a5acd,https://en.wikipedia.org/wiki/X11_color_names#Color_names
Slate Gray,#708090,https://en.wikipedia.org/wiki/Slate_gray
Slimy Green,#299617,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Heads_'n_Tails
Smitten,#c84186,https://en.wikipedia.org/wiki/Red-violet#Smitten
Smoky Black,#100c08,https://en.wikipedia.org/wiki/Smoky_black
Snow,#fffafa,https://en.wikipedia.org/wiki/Shades_of_white#Snow
Solid Pink,#893843,https://en.wikipedia.org/wiki/Shades_of_pink#Solid_pink
Sonic Silver,#757575,https://en.wikipedia.org/wiki/Silver_(color)#Sonic_silver
Space Cadet,#1d2951,https://en.wikipedia.org/wiki/Cadet_grey#Space_cadet
Spanish Bistre,#807532,https://en.wikipedia.org/wiki/Bistre#Spanish_bistre
Spanish Blue,#0070b8,https://en.wikipedia.org/wiki/Shades_of_blue#Spanish_blue
Spanish Carmine,#d10047,https://en.wikipedia.org/wiki/Carmine_(color)#Spanish_carmine
Spanish Gray,#989898,https://en.wikipedia.org/wiki/Shades_of_gray#Spanish_gray
Spanish Green,#009150,https://en.wikipedia.org/wiki/Shades_of_green#Spanish_green
Spanish Orange,#e86100,https://en.wikipedia.org/wiki/Shades_of_orange#Spanish_orange
Spanish Pink,#f7bfbe,https://en.wikipedia.org/wiki/Shades_of_pink#Spanish_pink
Spanish Red,#e60026,https://en.wikipedia.org/wiki/Shades_of_red#Spanish_red
Spanish Sky Blue,#00fffe,https://en.wikipedia.org/wiki/Sky_blue#Spanish_sky_blue
Spanish Violet,#4c2882,https://en.wikipedia.org/wiki/Shades_of_violet#Spanish_violet
Spanish Viridian,#007f5c,https://en.wikipedia.org/wiki/Viridian#Spanish_viridian
Spring Frost,#87ff2a,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Extreme_Twistables_colors
Spring Bud,#a7fc00,https://en.wikipedia.org/wiki/Spring_bud
Spring Green,#00ff7f,https://en.wikipedia.org/wiki/Spring_green_(color)
St. Patrick's Blue,#23297a,https://en.wikipedia.org/wiki/St._Patrick%27s_blue
Star Command Blue,#007bb8,https://en.wikipedia.org/wiki/Cadet_grey#Star_command_blue
Steel Blue,#4682b4,https://en.wikipedia.org/wiki/Steel_blue
Steel Pink,#cc33cc,https://en.wikipedia.org/wiki/Shades_of_pink#Steel_pink
Stil De Grain Yellow,#fada5e,https://en.wikipedia.org/wiki/Stil_de_grain_yellow
Straw,#e4d96f,https://en.wikipedia.org/wiki/Straw_(colour)
Strawberry,#fa5053,https://en.wikipedia.org/wiki/Strawberry
Strawberry Blonde,#ff9361,https://en.wikipedia.org/wiki/Strawberry_blonde_(hair_color)
Sugar Plum,#914e75,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Silver_Swirls
Sunglow,#ffcc33,https://en.wikipedia.org/wiki/Sunset_(color)#Sunglow
Sunray,#e3ab57,https://en.wikipedia.org/wiki/Sunset_(color)#Sunray
Sunset,#fad6a5,https://en.wikipedia.org/wiki/Sunset_(color)
Super Pink,#cf6ba9,https://en.wikipedia.org/wiki/Shades_of_pink#Super_pink
Sweet Brown,#a83731,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Heads_'n_Tails
Syracuse Orange,#d44500,https://en.wikipedia.org/wiki/Shades_of_orange#Syracuse_Orange
Tan,#d2b48c,https://en.wikipedia.org/wiki/Tan_(color)
Tangerine,#f28500,https://en.wikipedia.org/wiki/Tangerine_(color)
Tango Pink,#e4717a,https://en.wikipedia.org/wiki/Shades_of_pink#Tango_pink
Tart Orange,#fb4d46,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Heads_'n_Tails
Taupe,#483c32,https://en.wikipedia.org/wiki/Taupe
Taupe Gray,#8b8589,https://en.wikipedia.org/wiki/Taupe#Taupe_gray
Tea Green,#d0f0c0,https://en.wikipedia.org/wiki/Shades_of_green#Tea_green
Tea Rose,#f4c2c2,https://en.wikipedia.org/wiki/Shades_of_red#Tea_rose
Teal,#008080,https://en.wikipedia.org/wiki/Teal
Teal Blue,#367588,https://en.wikipedia.org/wiki/Teal#Teal_blue
Telemagenta,#cf3476,https://en.wikipedia.org/wiki/Shades_of_magenta#Telemagenta
Tenné,#cd5700,https://en.wikipedia.org/wiki/Tawny_(color)
Terra Cotta,#e2725b,https://en.wikipedia.org/wiki/Terra_cotta_(color)
Thistle,#d8bfd8,https://en.wikipedia.org/wiki/Shades_of_purple#Thistle
Thulian Pink,#de6fa1,https://en.wikipedia.org/wiki/Shades_of_rose#Thulian_pink
Tickle Me Pink,#fc89ac,https://en.wikipedia.org/wiki/Rose_(color)#Tickle_me_pink
Tiffany Blue,#0abab5,https://en.wikipedia.org/wiki/Tiffany_Blue#Tiffany_Blue
Timberwolf,#dbd7d2,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors
Titanium Yellow,#eee600,https://en.wikipedia.org/wiki/Titanium_yellow
Tomato,#ff6347,https://en.wikipedia.org/wiki/Shades_of_orange#Tomato
Tourmaline,#86a1a9,https://en.wikipedia.org/wiki/Tourmaline
Tropical Rainforest,#00755e,https://en.wikipedia.org/wiki/Jungle_green#Tropical_rainforest
True Blue,#2d68c4,https://en.wikipedia.org/wiki/True_Blue_(color)
Trypan Blue,#1c05b3,https://en.wikipedia.org/wiki/Trypan_Blue
Tufts Blue,#3e8ede,https://en.wikipedia.org/wiki/Tufts_blue
Tumbleweed,#deaa88,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors
Turquoise,#40e0d0,https://en.wikipedia.org/wiki/Turquoise_(color)
Turquoise Blue,#00ffef,https://en.wikipedia.org/wiki/Turquoise_(color)#Turquoise_blue
Turquoise Green,#a0d6b4,https://en.wikipedia.org/wiki/Turquoise_(color)#Turquoise_Green
Turtle Green,#8a9a5b,https://en.wikipedia.org/wiki/Chartreuse_(color)#Turtle_green
Tuscan,#fad6a5,https://en.wikipedia.org/wiki/Beige#Tuscan
Tuscan Brown,#6f4e37,https://en.wikipedia.org/wiki/Tuscan_red#Tuscan_brown
Tuscan Red,#7c4848,https://en.wikipedia.org/wiki/Tuscan_red
Tuscan Tan,#a67b5b,https://en.wikipedia.org/wiki/Tan_(color)#Tuscan_tan
Tuscany,#c09999,https://en.wikipedia.org/wiki/Tuscan_red#Tuscany
Twilight Lavender,#8a496b,https://en.wikipedia.org/wiki/Lavender_(color)#Twilight_lavender
Tyrian Purple,#66023c,https://en.wikipedia.org/wiki/Tyrian_purple#Tyrian_purple
UA Blue,#0033aa,https://en.wikipedia.org/wiki/University_of_Arizona#School_colors
UA Red,#d9004c,https://en.wikipedia.org/wiki/University_of_Arizona#School_colors
UP Forest Green,#014421,https://en.wikipedia.org/wiki/Shades_of_green#UP_forest_green
UP Maroon,#7b1113,https://en.wikipedia.org/wiki/Maroon_(color)#UP_maroon
USAFA Blue,#004f98,https://en.wikipedia.org/wiki/Air_Force_blue#USAFA_blue
Ultra Pink,#ff6fff,https://en.wikipedia.org/wiki/Shades_of_magenta#Shocking_pink_(Crayola)
Ultra Red,#fc6c85,https://en.wikipedia.org/wiki/Carmine_(color)#Ultra_red
Ultramarine,#3f00ff,https://en.wikipedia.org/wiki/Ultramarine
Ultramarine Blue,#4166f5,https://en.wikipedia.org/wiki/Ultramarine#Ultramarine_blue
Umber,#635147,https://en.wikipedia.org/wiki/Umber
Unbleached Silk,#ffddca,https://en.wikipedia.org/wiki/Beige#Unbleached_silk
United Nations Blue,#5b92e5,https://en.wikipedia.org/wiki/Shades_of_azure#United_Nations_blue
University of Pennsylvania Red,#a50021,https://en.wikipedia.org/wiki/Shades_of_red#Penn_red
Unmellow Yellow,#ffff66,https://en.wikipedia.org/wiki/Shades_of_yellow#Unmellow_yellow
Upsdell Red,#ae2029,https://en.wikipedia.org/wiki/Upsdell_red
Uranian Blue,#afdbf5,https://en.wikipedia.org/wiki/Shades_of_blue#Uranian_blue
Van Dyke Brown,#664228,https://en.wikipedia.org/wiki/Van_Dyke_brown
Vanilla,#f3e5ab,https://en.wikipedia.org/wiki/Vanilla_(color)
Vanilla Ice,#f38fa9,https://en.wikipedia.org/wiki/Vanilla_(color)#Vanilla_ice
Vegas Gold,#c5b358,https://en.wikipedia.org/wiki/Gold_(color)#Vegas_gold
Venetian Red,#c80815,https://en.wikipedia.org/wiki/Venetian_red
Verdigris,#43b3ae,https://en.wikipedia.org/wiki/Verdigris
Vermilion,#e34234,https://en.wikipedia.org/wiki/Vermilion
Veronica,#a020f0,https://en.wikipedia.org/wiki/Shades_of_purple#Purple_(X11_color)_(veronica)
Violet,#8f00ff,https://en.wikipedia.org/wiki/Violet_(color)
Violet-Blue,#324ab2,https://en.wikipedia.org/wiki/Violet-blue
Violet-Red,#f75394,https://en.wikipedia.org/wiki/Red-violet#Violet-red
Violet-red,#f0599c,https://en.wikipedia.org/wiki/Red-violet#Violet-red_(PerBang)
Viridian,#40826d,https://en.wikipedia.org/wiki/Viridian
Viridian Green,#009698,https://en.wikipedia.org/wiki/Viridian#Viridian_green
Vivid Burgundy,#9f1d35,https://en.wikipedia.org/wiki/Burgundy_(color)#Vivid_burgundy
Vivid Sky Blue,#00ccff,https://en.wikipedia.org/wiki/Sky_blue#Vivid_sky_blue
Vivid Tangerine,#ffa089,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Standard_colors
Vivid Violet,#9f00ff,https://en.wikipedia.org/wiki/Shades_of_violet#Vivid_violet
Volt,#ceff00,https://en.wikipedia.org/wiki/Lime_(color)#Volt
Warm Black,#004242,https://en.wikipedia.org/wiki/Rich_black
Weezy Blue,#189bcc,https://en.wikipedia.org/wiki/Weezer_(Blue_Album)
Wheat,#f5deb3,https://en.wikipedia.org/wiki/Wheat_(color)
White,#ffffff,https://en.wikipedia.org/wiki/White
Wild Strawberry,#ff43a4,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Standard_colors
Wild Blue Yonder,#a2add0,https://en.wikipedia.org/wiki/Air_Force_blue#Wild_blue_yonder
Wild Orchid,#d470a2,https://en.wikipedia.org/wiki/Orchid_(color)#Wild_orchid
Wild Watermelon,#fc6c85,https://en.wikipedia.org/wiki/Carmine_(color)#Wild_watermelon
Windsor Tan,#a75502,https://en.wikipedia.org/wiki/Tan_(color)#Windsor_tan
Wine,#722f37,https://en.wikipedia.org/wiki/Wine_(color)
Wine Dregs,#673147,https://en.wikipedia.org/wiki/Wine_(color)#Wine_dregs
Winter Sky,#ff007c,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Extreme_Twistables
Wintergreen Dream,#56887d,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Silver_Swirls
Wisteria,#c9a0dc,https://en.wikipedia.org/wiki/Lavender_(color)#Light_lavender_(wisteria)
Wood Brown,#c19a6b,https://en.wikipedia.org/wiki/Shades_of_brown#Wood_brown
Xanadu,#738678,https://en.wikipedia.org/wiki/Shades_of_gray#Xanadu
Xanthic,#eeed09,https://en.wikipedia.org/wiki/Shades_of_yellow#Xanthic
Xanthous,#f1b42f,https://en.wikipedia.org/wiki/Shades_of_yellow#Xanthous
YInMn Blue,#2e5090,https://en.wikipedia.org/wiki/YInMn_Blue
Yale Blue,#00356b,https://en.wikipedia.org/wiki/Yale_Blue
Yellow,#ffff00,https://en.wikipedia.org/wiki/Yellow
Yellow Orange,#ffae42,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors
Yellow Sunshine,#fff700,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Heads_'n_Tails
Yellow-Green,#9acd32,https://en.wikipedia.org/wiki/Yellow-green
Zaffre,#0014a8,https://en.wikipedia.org/wiki/Zaffre
Zomp,#39a78e,https://en.wikipedia.org/wiki/Spring_green#Zomp